,Formatted UWI,Gas Sample Date,Intrvl Base,Intrvl Top,Sep Liq C1c,Sep Liq C2c,Sep Liq C3c,Sep Liq C6c,Sep Liq C7+c,Sep Liq CO2c,Sep Liq H2c,Sep Liq H2Sc,Sep Liq HEc,Sep Liq IC4c,Sep Liq IC5c,Sep Liq N2c,Sep Liq NC4c,Sep Liq NC5c
483,00/11-27-062-20W5/0,5/22/1980 00:00:00,1959.5,1949.8,,,,,,,,,,,,,,
484,00/11-27-062-20W5/0,5/7/1987 00:00:00,1963.5,1953.8,,,,,,,,,,,,,,
485,00/11-27-062-20W5/0,10/6/1967 00:00:00,3185.5,3182.4,17.2,8.27,6.75,6.69,26.88,2.1,,19.29,,2.52,2.74,0.16,4.74,2.66
486,00/11-27-062-20W5/0,10/4/1967 00:00:00,3185.5,3182.4,18.02,6.77,5.28,6.88,28.99,1.74,,20.15,,2.22,2.65,0.17,4.38,2.75
487,00/11-21-064-25W5/0,12/13/1973 00:00:00,3081.53,3057.14,,,,,,,,,,,,,,
488,00/11-21-064-25W5/0,12/14/1973 00:00:00,3081.53,3057.14,,,,,,,,,,,,,,
489,00/11-21-064-25W5/0,1/7/1974 00:00:00,3877.06,3083.05,,,,,,,,,,,,,,
490,00/10-18-065-23W5/0,11/10/1962 00:00:00,3445.5,3424.4,,,,,,,,,,,,,,
491,00/10-18-065-23W5/0,6/11/1963 00:00:00,3445.46,3424.37,,,,,,,,,,,,,,
492,00/10-18-065-23W5/0,9/9/1968 00:00:00,3445.46,3424.37,,,,,,,,,,,,,,
493,00/10-18-065-23W5/0,6/21/2009 00:00:00,3429.3,3424.4,,,,,,,,,,,,,,
494,00/12-35-061-18W5/0,4/1/1976 00:00:00,3062.02,3029.71,,,,,,,,,,,,,,
495,00/12-35-061-18W5/0,4/3/1976 00:00:00,1611.17,1604.77,,,,,,,,,,,,,,
496,00/12-35-061-18W5/0,4/4/1976 00:00:00,1876.04,1860.8,,,,,,,,,,,,,,
497,00/12-35-061-18W5/0,4/5/1976 00:00:00,1991.87,1979.68,,,,,,,,,,,,,,
498,00/12-35-061-18W5/0,8/16/2003 00:00:00,1883.0,1606.0,,,,,,,,,,,,,,
499,00/12-35-061-18W5/0,8/8/2008 00:00:00,1611.0,1060.0,,,,,,,,,,,,,,
500,00/12-35-061-18W5/0,11/18/2010 00:00:00,1611.0,1606.0,,,,,,,,,,,,,,
501,00/12-35-061-18W5/0,8/12/2011 00:00:00,1868.9,1606.0,,,,,,,,,,,,,,
502,00/12-35-061-18W5/0,1/6/2014 00:00:00,1868.9,1606.0,,,,,,,,,,,,,,
503,00/12-35-061-18W5/0,10/10/2014 00:00:00,1868.9,1606.0,,,,,,,,,,,,,,
504,00/12-35-061-18W5/0,8/14/2016 00:00:00,1868.9,1606.0,,,,,,,,,,,,,,
505,00/12-35-061-18W5/0,8/2/1978 00:00:00,1868.9,1865.3,0.03,0.05,0.3,4.6,91.47,,,,,0.25,1.02,,0.81,1.47
506,00/06-13-060-18W5/0,3/5/1977 00:00:00,1978.15,1950.11,,,,,,,,,,,,,,
507,00/06-13-060-18W5/0,4/13/1977 00:00:00,1981.8,1980.0,,,,,,,,,,,,,,
508,00/06-13-060-18W5/0,10/5/1981 00:00:00,1976.9,1975.1,,,,,,,,,,,,,,
509,00/06-13-060-18W5/0,1/27/1983 00:00:00,1976.9,1975.1,,,,,,,,,,,,,,
510,00/06-13-060-18W5/0,7/25/1988 00:00:00,1976.9,1975.1,,,,,,,,,,,,,,
511,00/06-13-060-18W5/0,8/2/2001 00:00:00,1976.9,1975.1,,,,,,,,,,,,,,
512,00/06-13-060-18W5/0,5/10/1984 00:00:00,1976.9,1975.1,0.11,0.17,0.88,4.18,89.89,,,,,0.57,1.28,,1.33,1.59
513,00/12-33-055-13W5/0,1/9/1963 00:00:00,2072.0,2062.9,,,,,,,,,,,,,,
514,00/12-33-055-13W5/0,1/9/1963 00:00:00,2072.03,2062.89,,,,,,,,,,,,,,
515,00/07-22-063-24W5/0,12/18/1976 00:00:00,2223.21,2214.07,,,,,,,,,,,,,,
516,00/07-22-063-24W5/0,3/10/1980 00:00:00,2220.5,2215.6,,,,,,,,,,,,,,
517,00/14-29-048-06W5/0,11/4/1953 00:00:00,896.42,875.08,,,,,,,,,,,,,,
518,00/06-34-054-15W5/0,5/3/1971 00:00:00,3196.1,3191.9,,,,,,,,,,,,,,
519,00/06-34-054-15W5/0,8/4/1971 00:00:00,3196.1,3191.9,0.49,0.45,0.85,3.99,86.86,0.21,,2.0,,0.67,1.42,,1.46,1.6
520,00/06-34-054-15W5/0,12/4/1986 00:00:00,3196.1,3191.9,21.08,3.75,2.17,3.23,49.67,4.11,,10.49,,0.97,1.29,0.09,1.74,1.41
521,00/12-01-064-24W5/0,11/1/1961 00:00:00,1593.8,1591.97,,,,,,,,,,,,,,
522,00/12-01-064-24W5/0,3/29/1969 00:00:00,1594.71,1590.14,,,,,,,,,,,,,,
523,00/12-01-064-24W5/0,6/27/1973 00:00:00,1594.7,1590.8,,,,,,,,,,,,,,
524,00/12-01-064-24W5/0,2/27/1981 00:00:00,1594.0,1592.0,,,,,,,,,,,,,,
525,00/12-01-064-24W5/0,3/10/2001 00:00:00,1594.7,1590.1,,,,,,,,,,,,,,
526,00/12-01-064-24W5/0,1/12/2007 00:00:00,1594.7,1590.1,,,,,,,,,,,,,,
527,00/12-01-064-24W5/0,10/17/2007 00:00:00,1594.7,1590.1,,,,,,,,,,,,,,
528,00/12-01-064-24W5/0,3/1/2008 00:00:00,1594.7,1590.1,,,,,,,,,,,,,,
529,00/12-01-064-24W5/0,3/4/2009 00:00:00,1594.7,1590.1,,,,,,,,,,,,,,
530,00/12-01-064-24W5/0,4/2/2012 00:00:00,1594.7,1590.1,,,,,,,,,,,,,,
531,00/12-01-064-24W5/0,8/28/1961 00:00:00,1594.7,1590.1,15.91,8.89,11.86,10.03,30.62,0.1,,,,3.35,5.06,,8.32,5.86
532,00/12-01-064-24W5/0,7/22/1999 00:00:00,1594.7,1590.1,0.04,0.28,1.28,5.34,86.35,0.0,0.0,0.0,0.0,0.6,1.82,0.0,2.01,2.28
533,00/12-01-064-24W5/0,12/11/1997 00:00:00,1594.7,1590.1,2.88,1.42,2.02,5.8,81.32,0.04,0.0,0.0,0.0,0.74,1.77,0.01,1.88,2.12
534,00/12-01-064-24W5/0,3/1/1997 00:00:00,1594.7,1590.1,3.39,1.77,2.68,4.95,79.83,0.04,0.0,0.0,0.0,0.83,1.87,0.01,2.41,2.22
535,00/12-01-064-24W5/0,12/11/1997 00:00:00,1594.7,1590.1,6.06,2.17,2.96,5.6,75.26,0.05,0.0,0.0,0.0,0.88,2.0,0.03,2.54,2.45
536,00/04-18-065-23W5/0,3/30/2006 00:00:00,3446.4,3413.6,2.66,2.97,5.4,10.13,59.33,0.11,0.0,0.0,0.0,1.9,4.56,0.02,6.63,6.29
537,00/11-05-055-15W5/0,10/5/1975 00:00:00,2192.12,2156.76,,,,,,,,,,,,,,
538,00/11-05-055-15W5/0,11/8/1975 00:00:00,2165.9,2161.6,15.24,7.6,9.98,7.81,43.63,0.79,,,,2.5,2.77,0.23,5.95,3.5
539,00/07-11-064-25W5/0,2/15/1975 00:00:00,2307.34,2292.1,,,,,,,,,,,,,,
540,00/07-11-064-25W5/0,3/20/1975 00:00:00,2141.52,2132.69,,,,,,,,,,,,,,
541,00/07-07-061-16W5/0,1/3/1978 00:00:00,1880.62,1854.71,,,,,,,,,,,,,,
542,00/07-07-061-16W5/0,3/21/1978 00:00:00,1882.4,1864.2,,,,,,,,,,,,,,
543,00/07-07-061-16W5/0,3/21/1978 00:00:00,1882.44,1864.16,,,,,,,,,,,,,,
544,00/07-07-061-16W5/0,9/10/1982 00:00:00,1882.5,1864.2,,,,,,,,,,,,,,
545,00/07-07-061-16W5/0,3/29/1989 00:00:00,1882.5,1864.2,,,,,,,,,,,,,,
546,00/07-07-061-16W5/0,8/3/2012 00:00:00,1674.0,1670.0,,,,,,,,,,,,,,
547,00/07-07-061-16W5/0,2/1/2015 00:00:00,1674.0,1670.0,,,,,,,,,,,,,,
548,00/07-07-061-16W5/0,1/4/2018 00:00:00,1882.4,1864.2,,,,,,,,,,,,,,
549,00/07-07-061-16W5/0,8/22/2008 00:00:00,1674.0,1670.0,5.51,2.28,3.61,6.16,73.37,0.04,0.0,0.0,0.0,1.94,2.59,0.02,2.52,1.96
550,00/07-07-061-16W5/0,3/10/2014 00:00:00,1674.0,1670.0,3.98,2.46,4.25,8.43,65.55,0.08,0.0,0.0,0.0,2.18,3.79,0.04,4.97,4.27
551,00/07-14-062-20W5/0,3/13/1965 00:00:00,3304.0,2782.8,,,,,,,,,,,,,,
552,00/07-14-062-20W5/0,8/9/1965 00:00:00,3214.4,3205.9,,,,,,,,,,,,,,
553,00/07-14-062-20W5/0,8/9/1965 00:00:00,3214.4,3205.9,0.39,1.25,3.44,15.53,57.13,0.13,,5.57,,2.36,4.39,,4.63,5.18
554,00/11-26-062-14W5/0,1/17/1977 00:00:00,1749.6,1734.3,,,,,,,,,,,,,,
555,00/10-29-064-23W5/0,12/14/1976 00:00:00,1526.38,1522.78,,,,,,,,,,,,,,
556,00/10-29-064-23W5/0,2/27/1981 00:00:00,1525.2,1522.8,,,,,,,,,,,,,,
557,00/10-29-064-23W5/0,2/27/1981 00:00:00,1526.4,1522.8,,,,,,,,,,,,,,
558,00/10-29-064-23W5/0,1/25/2007 00:00:00,1526.4,1522.8,,,,,,,,,,,,,,
559,00/10-29-064-23W5/0,12/2/2015 00:00:00,1526.4,1522.8,,,,,,,,,,,,,,
560,00/10-29-064-23W5/0,4/1/1980 00:00:00,1526.4,1522.8,6.08,4.76,9.65,11.7,37.16,0.08,,,,3.62,7.16,0.56,10.87,8.36
561,00/10-29-064-23W5/0,3/1/2008 00:00:00,1526.4,1522.8,2.07,1.78,2.22,4.3,83.82,0.07,0.0,0.0,0.0,0.64,1.31,0.02,1.99,1.78
562,00/10-29-064-23W5/0,5/8/2009 00:00:00,1526.4,1522.8,3.56,1.92,2.25,7.03,78.11,0.07,0.0,0.0,0.0,0.67,1.75,0.03,2.15,2.46
563,00/10-29-064-23W5/0,4/6/2012 00:00:00,1526.4,1522.8,5.66,1.8,2.41,5.58,77.17,0.05,0.0,0.0,0.0,0.77,1.93,0.06,2.26,2.31
564,00/04-16-062-19W5/0,4/18/1959 00:00:00,1706.88,1676.4,,,,,,,,,,,,,,
565,00/06-06-062-19W5/0,4/9/1967 00:00:00,3208.9,3202.8,,,,,,,,,,,,,,
566,00/06-06-062-19W5/0,11/26/1968 00:00:00,3227.8,3200.4,,,,,,,,,,,,,,
567,00/06-06-062-19W5/0,3/18/1967 00:00:00,3225.4,3207.4,11.38,6.93,5.45,6.57,32.59,2.55,,20.2,,2.23,3.04,0.27,5.06,3.73
568,00/02-18-062-18W5/0,7/11/1968 00:00:00,1941.88,1938.83,,,,,,,,,,,,,,
569,00/02-18-062-18W5/0,10/28/2002 00:00:00,1944.0,1922.4,,,,,,,,,,,,,,
570,00/02-18-062-18W5/0,8/25/2005 00:00:00,1944.0,1922.4,,,,,,,,,,,,,,
571,00/02-18-062-18W5/0,11/6/2006 00:00:00,1944.0,1922.4,,,,,,,,,,,,,,
572,00/02-18-062-18W5/0,5/13/2008 00:00:00,1944.0,1922.4,,,,,,,,,,,,,,
573,00/02-18-062-18W5/0,10/31/2009 00:00:00,1944.0,1922.4,,,,,,,,,,,,,,
574,00/02-18-062-18W5/0,8/29/2010 00:00:00,1944.0,1922.4,,,,,,,,,,,,,,
575,00/10-19-053-14W5/0,5/6/2004 00:00:00,2256.0,2250.0,,,,,,,,,,,,,,
576,02/10-21-062-18W5/0,4/30/1976 00:00:00,1900.73,1884.88,,,,,,,,,,,,,,
577,00/10-17-064-24W5/0,8/11/1977 00:00:00,1805.94,1786.13,,,,,,,,,,,,,,
578,00/10-17-064-24W5/0,9/13/1977 00:00:00,3634.13,3624.38,,,,,,,,,,,,,,
579,00/10-17-064-24W5/0,9/18/1977 00:00:00,3092.5,3086.1,,,,,,,,,,,,,,
580,00/07-02-062-17W5/0,3/16/1978 00:00:00,1875.74,1859.28,,,,,,,,,,,,,,
581,00/07-02-062-17W5/0,3/18/1978 00:00:00,2550.9,2528.6,,,,,,,,,,,,,,
582,00/07-02-062-17W5/0,3/19/1978 00:00:00,1623.97,1595.32,,,,,,,,,,,,,,
583,00/16-27-063-09W5/0,2/12/1974 00:00:00,1383.79,1367.03,,,,,,,,,,,,,,
584,00/16-27-063-09W5/0,2/18/1974 00:00:00,1430.43,1406.65,,,,,,,,,,,,,,
585,00/16-27-063-09W5/0,3/11/1974 00:00:00,1183.23,1168.6,,,,,,,,,,,,,,
586,00/16-27-063-09W5/0,3/11/1974 00:00:00,1440.18,1409.7,,,,,,,,,,,,,,
587,00/07-14-062-18W5/0,11/9/1976 00:00:00,1911.1,1892.81,,,,,,,,,,,,,,
588,00/07-14-062-18W5/0,12/3/1976 00:00:00,3099.5,3092.1,,,,,,,,,,,,,,
589,00/07-14-062-18W5/0,12/8/1976 00:00:00,3096.46,3092.2,,,,,,,,,,,,,,
590,00/07-14-062-18W5/0,12/8/1976 00:00:00,3099.51,3092.2,,,,,,,,,,,,,,
591,00/07-14-062-18W5/0,3/15/1977 00:00:00,3097.1,3094.3,,,,,,,,,,,,,,
592,00/07-14-062-18W5/0,3/16/1977 00:00:00,3097.1,3094.3,,,,,,,,,,,,,,
593,00/07-14-062-18W5/0,3/17/1977 00:00:00,3097.1,3094.3,,,,,,,,,,,,,,
594,00/07-14-062-18W5/0,12/3/1976 00:00:00,3099.5,3092.1,0.03,0.57,2.6,84.05,,0.02,,1.08,,1.1,2.44,,4.56,3.55
595,00/06-33-062-17W5/0,1/21/1977 00:00:00,1830.32,1810.51,,,,,,,,,,,,,,
596,00/06-33-062-17W5/0,1/25/1977 00:00:00,1856.23,1838.86,,,,,,,,,,,,,,
597,00/06-33-062-17W5/0,2/6/1989 00:00:00,1946.0,1939.0,,,,,,,,,,,,,,
598,00/02-19-061-19W5/0,3/7/1958 00:00:00,2904.13,2891.64,,,,,,,,,,,,,,
599,00/02-19-061-19W5/0,3/13/1958 00:00:00,2904.1,2891.6,,,,,,,,,,,,,,
600,00/02-19-061-19W5/0,9/18/1999 00:00:00,2919.1,2896.8,,,,,,,,,,,,,,
601,00/02-19-061-19W5/0,9/19/1999 00:00:00,2919.1,2896.8,,,,,,,,,,,,,,
602,00/02-19-061-19W5/0,10/9/1999 00:00:00,2912.0,2908.5,,,,,,,,,,,,,,
603,00/02-19-061-19W5/0,2/12/2000 00:00:00,2049.0,2047.5,,,,,,,,,,,,,,
604,00/06-33-061-17W5/0,9/11/1973 00:00:00,1680.06,1648.66,,,,,,,,,,,,,,
605,00/06-26-059-18W5/0,3/4/1970 00:00:00,3227.2,3198.0,,,,,,,,,,,,,,
606,00/06-26-059-18W5/0,3/4/1970 00:00:00,3227.2,3198.0,1.51,1.9,3.58,13.21,56.0,0.29,,7.46,,2.18,3.94,,5.67,4.26
607,00/06-26-059-18W5/0,9/5/1984 00:00:00,3227.2,3197.9,30.83,10.11,3.35,2.42,40.56,0.38,,6.13,,0.83,1.2,0.65,1.95,1.59
608,00/11-33-060-20W5/0,3/6/1977 00:00:00,1467.92,1458.47,,,,,,,,,,,,,,
609,00/11-33-060-20W5/0,3/15/1977 00:00:00,2200.66,2183.89,,,,,,,,,,,,,,
610,00/11-33-060-20W5/0,4/5/1977 00:00:00,3392.4,3372.6,,,,,,,,,,,,,,
611,00/11-33-060-20W5/0,3/25/1978 00:00:00,2196.7,2184.0,,,0.02,97.85,,,,,,0.1,0.8,,0.35,0.88
612,00/11-05-053-15W5/0,12/11/1976 00:00:00,3416.8,3401.6,,,,,,,,,,,,,,
613,02/10-11-062-18W5/0,3/26/1977 00:00:00,3113.84,3105.91,,,,,,,,,,,,,,
614,00/10-08-059-19W5/0,9/17/1977 00:00:00,2034.24,2008.63,,,,,,,,,,,,,,
615,00/10-08-059-19W5/0,10/14/1977 00:00:00,2359.15,2336.9,,,,,,,,,,,,,,
616,00/11-09-062-16W5/0,1/19/1977 00:00:00,2982.5,2979.1,,,,,,,,,,,,,,
617,00/11-09-062-16W5/0,1/29/1977 00:00:00,2981.9,2979.1,12.39,4.48,4.37,57.61,,0.78,,3.05,,2.21,4.17,0.1,5.34,5.5
618,00/10-20-062-16W5/0,1/30/1976 00:00:00,1575.82,1570.33,,,,,,,,,,,,,,
619,00/14-20-041-27W4/0,3/23/1955 00:00:00,985.42,974.14,,,,,,,,,,,,,,
620,00/10-17-062-16W5/0,7/13/1976 00:00:00,1840.0,1835.0,,,,,,,,,,,,,,
621,00/10-17-062-16W5/0,8/8/1976 00:00:00,1978.15,1969.01,,,,,,,,,,,,,,
622,00/10-17-062-16W5/0,8/16/1976 00:00:00,3003.19,2995.57,,,,,,,,,,,,,,
623,00/10-17-062-16W5/0,8/17/1976 00:00:00,3003.19,2995.57,,,,,,,,,,,,,,
624,00/10-17-062-16W5/0,8/28/1976 00:00:00,1978.15,1969.01,,,,,,,,,,,,,,
625,00/10-17-062-16W5/0,9/1/1976 00:00:00,3005.33,2996.18,,,,,,,,,,,,,,
626,00/10-17-062-16W5/0,3/28/1978 00:00:00,3001.67,2965.7,,,,,,,,,,,,,,
627,00/03-25-061-17W5/0,11/21/1977 00:00:00,3067.8,3047.3,,,,,,,,,,,,,,
628,00/03-25-061-17W5/0,11/29/1977 00:00:00,1924.51,1898.9,,,,,,,,,,,,,,
629,00/03-25-061-17W5/0,12/5/1977 00:00:00,1911.1,1906.22,,,,,,,,,,,,,,
630,00/03-25-061-17W5/0,12/16/1980 00:00:00,1904.7,1901.6,,,,,,,,,,,,,,
631,00/03-25-061-17W5/0,3/23/1983 00:00:00,1904.7,1901.6,,,,,,,,,,,,,,
632,00/03-25-061-17W5/0,5/7/2004 00:00:00,1921.5,1901.6,,,,,,,,,,,,,,
633,00/11-31-058-13W5/0,2/26/1973 00:00:00,1961.39,1938.53,,,,,,,,,,,,,,
634,00/06-35-060-18W5/0,8/1/1976 00:00:00,2084.83,2069.59,,,,,,,,,,,,,,
635,00/06-35-060-18W5/0,10/16/1976 00:00:00,2783.4,2749.3,,,,,,,,,,,,,,
636,00/06-35-060-18W5/0,10/27/1976 00:00:00,1823.92,1814.78,,,,,,,,,,,,,,
637,00/06-35-060-18W5/0,8/23/1980 00:00:00,1916.0,1892.0,,,,,,,,,,,,,,
638,00/06-35-060-18W5/0,8/24/1982 00:00:00,1823.9,1814.8,,,,,,,,,,,,,,
639,00/06-35-060-18W5/0,10/12/1982 00:00:00,1916.0,1892.0,,,,,,,,,,,,,,
640,00/06-35-060-18W5/0,6/24/2004 00:00:00,2073.5,2069.5,,,,,,,,,,,,,,
641,00/06-35-060-18W5/0,8/23/1980 00:00:00,1823.9,1814.8,10.57,3.86,4.26,4.73,67.19,0.12,,,,1.74,2.36,0.56,2.8,1.81
642,00/10-06-061-17W5/0,11/14/1976 00:00:00,3191.5,3176.0,,,,,,,,,,,,,,
643,00/10-02-059-18W5/0,8/7/1968 00:00:00,3336.0,3326.9,,,,,,,,,,,,,,
644,00/10-02-059-18W5/0,8/9/1968 00:00:00,3354.3,3345.2,,,,,,,,,,,,,,
645,00/10-02-059-18W5/0,2/22/1969 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
646,00/10-02-059-18W5/0,3/25/1969 00:00:00,3385.7,3272.94,,,,,,,,,,,,,,
647,00/10-02-059-18W5/0,8/15/1988 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
648,00/10-02-059-18W5/0,8/16/1988 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
649,00/10-02-059-18W5/0,8/17/1988 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
650,00/10-02-059-18W5/0,12/16/2005 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
651,00/10-02-059-18W5/0,12/19/2008 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
652,00/10-02-059-18W5/0,6/2/2009 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
653,00/10-02-059-18W5/0,7/15/2010 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
654,00/10-02-059-18W5/0,11/16/2011 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
655,00/10-02-059-18W5/0,4/20/2012 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
656,00/10-02-059-18W5/0,5/11/2012 00:00:00,3272.9,3240.0,,,,,,,,,,,,,,
657,00/10-02-059-18W5/0,9/30/1968 00:00:00,3272.9,3240.0,13.01,6.04,5.57,8.45,29.53,1.46,,20.75,,2.47,3.44,0.16,5.32,3.8
658,00/10-02-059-18W5/0,8/4/1968 00:00:00,3314.7,3311.7,33.51,8.29,5.69,3.68,12.74,3.12,,24.69,,1.74,1.62,0.17,3.11,1.64
659,00/10-02-059-18W5/0,6/21/1984 00:00:00,3272.9,3240.0,22.64,7.34,5.05,3.79,23.38,1.66,,23.42,,2.0,2.53,0.59,4.47,3.13
660,00/16-16-037-25W4/0,2/2/1960 00:00:00,2078.43,2066.24,,,,,,,,,,,,,,
661,00/16-16-037-25W4/0,2/5/1960 00:00:00,2078.4,2066.2,,,,,,,,,,,,,,
662,00/09-22-063-15W5/0,3/28/1980 00:00:00,1839.7,1837.3,23.93,5.81,5.35,2.96,51.39,1.62,,0.67,,1.14,1.4,0.01,3.41,2.31
663,00/06-08-052-17W5/0,2/23/1978 00:00:00,2823.4,2816.0,,,,,,,,,,,,,,
664,00/06-08-052-17W5/0,5/30/1978 00:00:00,2435.35,2423.16,,,,,,,,,,,,,,
665,00/06-08-052-17W5/0,4/27/1979 00:00:00,2823.5,2815.9,,,,,,,,,,,,,,
666,00/06-08-052-17W5/0,8/17/1984 00:00:00,2816.9,2809.6,,,,,,,,,,,,,,
667,00/06-08-052-17W5/0,7/3/2008 00:00:00,2817.0,2809.6,,,,,,,,,,,,,,
668,00/06-08-052-17W5/0,8/25/2011 00:00:00,2816.9,2809.6,,,,,,,,,,,,,,
669,00/10-12-054-18W5/0,9/19/1969 00:00:00,1911.1,1867.2,,,,,,,,,,,,,,
670,00/10-12-054-18W5/0,10/6/1969 00:00:00,2670.05,2663.95,,,,,,,,,,,,,,
671,00/10-12-054-18W5/0,10/15/1969 00:00:00,2670.05,2663.95,,,,,,,,,,,,,,
672,00/04-19-039-05W5/0,2/22/2002 00:00:00,2359.2,2354.3,,,,,,,,,,,,,,
673,00/04-19-039-05W5/0,3/5/2003 00:00:00,2359.2,2354.3,,,,,,,,,,,,,,
674,00/04-19-039-05W5/0,3/31/2004 00:00:00,2249.4,2164.1,,,,,,,,,,,,,,
675,00/04-19-039-05W5/0,3/18/2005 00:00:00,2359.2,2354.3,,,,,,,,,,,,,,
676,00/04-19-039-05W5/0,5/30/2006 00:00:00,2359.2,2354.3,,,,,,,,,,,,,,
677,00/04-19-039-05W5/0,11/10/2000 00:00:00,2359.2,2354.3,3.07,2.87,6.97,12.74,52.15,0.06,,,,2.24,5.22,0.01,7.98,6.69
678,00/04-19-039-05W5/0,5/3/1979 00:00:00,2359.1,2354.2,7.04,5.14,8.41,61.88,,0.32,,,,3.14,3.79,0.01,6.41,3.86
679,00/07-15-055-18W5/0,7/16/1968 00:00:00,2642.3,2575.0,,,,,,,,,,,,,,
680,00/07-15-055-18W5/0,7/16/1968 00:00:00,2642.31,2574.95,,,,,,,,,,,,,,
681,00/07-15-055-18W5/0,7/20/1968 00:00:00,2560.32,2520.7,,,,,,,,,,,,,,
682,00/07-15-055-18W5/0,9/21/1968 00:00:00,3638.09,3615.23,,,,,,,,,,,,,,
683,00/07-15-055-18W5/0,11/5/1968 00:00:00,2582.27,2579.22,,,,,,,,,,,,,,
684,00/07-15-055-18W5/0,1/17/2002 00:00:00,2583.5,2577.0,,,,,,,,,,,,,,
685,00/07-15-055-18W5/0,11/5/1968 00:00:00,2582.3,2579.2,16.51,1.56,1.31,5.07,66.58,1.71,,2.9,,0.68,1.18,0.06,1.12,1.32
686,00/07-15-055-18W5/0,3/12/1982 00:00:00,2582.0,2579.9,21.09,2.52,1.9,4.16,57.07,3.03,,4.0,,0.74,1.31,0.23,1.9,2.05
687,00/12-28-063-16W5/0,2/18/1966 00:00:00,2959.61,2926.08,,,,,,,,,,,,,,
688,00/06-16-055-18W5/0,6/29/1960 00:00:00,3302.5,3300.4,,,,,,,,,,,,,,
689,00/06-16-055-18W5/0,6/29/1960 00:00:00,3302.51,3300.37,,,,,,,,,,,,,,
690,00/06-16-055-18W5/0,7/12/1960 00:00:00,3302.5,3300.4,,,,,,,,,,,,,,
691,00/06-16-055-18W5/0,7/12/1960 00:00:00,3302.51,3300.37,,,,,,,,,,,,,,
692,00/06-16-055-18W5/0,7/29/2014 00:00:00,976.6,972.0,,,,,,,,,,,,,,
693,00/15-04-065-12W5/0,11/10/1976 00:00:00,2734.67,2731.62,,,,,,,,,,,,,,
694,00/15-04-065-12W5/0,10/22/2001 00:00:00,2704.5,2701.0,,,,,,,,,,,,,,
695,00/10-27-051-17W5/0,1/5/1958 00:00:00,2850.5,2846.8,,,,,,,,,,,,,,
696,00/10-27-051-17W5/0,9/13/1971 00:00:00,2850.5,2846.8,,,,,,,,,,,,,,
697,00/10-21-062-15W5/0,7/25/1976 00:00:00,1885.19,1857.45,,,,,,,,,,,,,,
698,00/10-09-058-16W5/0,3/10/1977 00:00:00,1914.14,1894.33,,,,,,,,,,,,,,
699,00/10-09-058-16W5/0,3/16/1977 00:00:00,2177.8,2168.96,,,,,,,,,,,,,,
700,00/10-09-058-16W5/0,4/12/1977 00:00:00,3139.4,3110.8,,,,,,,,,,,,,,
701,00/10-09-058-16W5/0,4/16/1977 00:00:00,1792.22,1740.1,,,,,,,,,,,,,,
702,00/06-20-050-15W5/0,7/13/1978 00:00:00,3323.2,3261.9,,,,,,,,,,,,,,
703,00/06-20-050-15W5/0,7/13/1979 00:00:00,3323.23,3261.97,,,,,,,,,,,,,,
704,00/06-20-050-15W5/0,1/12/1996 00:00:00,2714.9,2711.9,,,,,,,,,,,,,,
705,00/04-31-065-09W5/0,1/28/1960 00:00:00,2520.09,2505.46,,,,,,,,,,,,,,
706,00/14-32-064-12W5/0,11/15/1977 00:00:00,2747.47,2737.1,,,,,,,,,,,,,,
707,00/14-32-064-12W5/0,11/25/1984 00:00:00,2746.7,2739.7,,,,,,,,,,,,,,
708,00/14-32-064-12W5/0,4/18/2000 00:00:00,2746.9,2739.8,,,,,,,,,,,,,,
709,00/11-01-059-18W5/0,10/3/1968 00:00:00,2405.5,2398.8,,,,,,,,,,,,,,
710,00/11-01-059-18W5/0,10/31/1968 00:00:00,3404.6,3395.5,,,,,,,,,,,,,,
711,00/11-01-059-18W5/0,12/16/2005 00:00:00,3347.3,3339.1,,,,,,,,,,,,,,
712,00/11-01-059-18W5/0,3/7/1970 00:00:00,3357.1,3333.0,1.02,1.7,3.28,12.42,57.22,0.24,,7.91,,2.12,4.13,,5.23,4.73
713,00/11-01-059-18W5/0,3/7/1970 00:00:00,3357.1,3333.0,20.2,6.92,5.27,5.91,24.04,2.1,,23.84,,2.09,2.22,0.33,4.27,2.81
714,00/11-01-059-18W5/0,6/30/2009 00:00:00,3347.3,3339.1,3.58,2.76,3.73,7.14,61.22,0.55,0.0,7.38,0.0,1.97,3.13,0.01,4.65,3.88
715,00/10-15-059-18W5/0,3/27/1970 00:00:00,3377.8,3365.0,,,,,,,,,,,,,,
716,00/10-15-059-18W5/0,7/8/1988 00:00:00,3377.8,3364.9,,,,,,,,,,,,,,
717,00/10-15-059-18W5/0,7/9/1988 00:00:00,3377.8,3364.9,,,,,,,,,,,,,,
