,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,UWI,BHT,TrueTemp,Depth_SS(m),Field,TD (ft),Well_Id,Basin,TD_0,TD_1,TD_2,TD_3,TD_4,TD_5,TD_6,TD_7,TD_8,TD_9,TD_10,TD_11,TD_12,KB_0,KB_1,KB_2,KB_3,KB_4,KB_5,KB_6,KB_7,KB_8,KB_9,KB_10,KB_11,KB_12,Mud Wt_0,Mud Wt_1,Mud Wt_2,Mud Wt_3,Mud Wt_4,Mud Wt_5,Mud Wt_6,Mud Wt_7,Mud Wt_8,Mud Wt_9,Mud Wt_10,Mud Wt_11,Mud Wt_12,MW@Depth(KB)_0,MW@Depth(KB)_1,MW@Depth(KB)_2,MW@Depth(KB)_3,MW@Depth(KB)_4,MW@Depth(KB)_5,MW@Depth(KB)_6,MW@Depth(KB)_7,MW@Depth(KB)_8,MW@Depth(KB)_9,MW@Depth(KB)_10,MW@Depth(KB)_11,MW@Depth(KB)_12,Bottom_Hole_Location_X_0,Bottom_Hole_Location_Y_0,Elevation(f)_0,Elevation_Reference_0,Latitude_0,Longitude_0,Total_Depth(f)_0,X(f)_0,Y(f)_0,01_Wilcox_MD_ft_0,02_Midway_MD_ft_0,03_Navarro_MD_ft_0,04_Taylor_MD_ft_0,05_Anacacho_MD_ft_0,06_Austin_Chalk_MD_ft_0,07_Upper_Eagle_Ford_MD_ft_0,08_Lower_Eagle_Ford_MD_ft_0,09_Woodbine_MD_ft_0,10_Maness_MD_ft_0,11_Buda_MD_ft_0,12_Del_Rio_MD_ft_0,13_Georgetown_MD_ft_0,14_Edwards_MD_ft_0,15_Glen_Rose_MD_ft_0,16_Pearsal_MD_ft_0,17_James_Cow_Creek_MD_ft_0,18_Sligo_MD_ft_0,19_Cotton_Valley_MD_ft_0,td_0,Elevation_0,ElevationDatum_0,WGS84Latitude_0,WGS84Longitude_0,SurfLat_0,SurfLong_0,SurfaceLatitude_NAD83_0,SurfaceLongitude_NAD83_0,BottomLatitude_NAD83_0,BottomLongitude_NAD83_0,SurfaceLatitude_NAD27_0,SurfaceLongitude_NAD27_0,BottomLatitude_NAD27_0,BottomLongitude_NAD27_0,Measured Depth (ft)_0,Measured Depth (ft)_1,Measured Depth (ft)_2,Measured Depth (ft)_3,Total Vertical Depth (ft)_0,Total Vertical Depth (ft)_1,Total Vertical Depth (ft)_2,Total Vertical Depth (ft)_3,Spud Date_0,Spud Date_1,Spud Date_2,Spud Date_3,Completion Date_0,Completion Date_1,Completion Date_2,Completion Date_3,First Production Month_0,First Production Month_1,First Production Month_2,First Production Month_3,Elevation_0.1,Elevation_1,Elevation_2,Elevation_3,Oil Total Cum (bbl)_0,Oil Total Cum (bbl)_1,Oil Total Cum (bbl)_2,Oil Total Cum (bbl)_3,Gas Total Cum (mcf)_0,Gas Total Cum (mcf)_1,Gas Total Cum (mcf)_2,Gas Total Cum (mcf)_3,Water Total Cum (bbl)_0,Water Total Cum (bbl)_1,Water Total Cum (bbl)_2,Water Total Cum (bbl)_3,GOR Total Average_0,GOR Total Average_1,GOR Total Average_2,GOR Total Average_3,Plug Date_0,Plug Date_1,Plug Date_2,Plug Date_3,TD Date_0,TD Date_1,TD Date_2,TD Date_3,Drilling Days_0,Drilling Days_1,Drilling Days_2,Drilling Days_3,Last Production Month_0,Last Production Month_1,Last Production Month_2,Last Production Month_3,Gas Maximum (mcf)_0,Gas Maximum (mcf)_1,Gas Maximum (mcf)_2,Gas Maximum (mcf)_3,Gas Maximum Date_0,Gas Maximum Date_1,Gas Maximum Date_2,Gas Maximum Date_3,Oil Maximum (bbl)_0,Oil Maximum (bbl)_1,Oil Maximum (bbl)_2,Oil Maximum (bbl)_3,Oil Maximum Date_0,Oil Maximum Date_1,Oil Maximum Date_2,Oil Maximum Date_3,Water Maximum (bbl)_0,Water Maximum (bbl)_1,Water Maximum (bbl)_2,Water Maximum (bbl)_3,Water Maximum Date_0,Water Maximum Date_1,Water Maximum Date_2,Water Maximum Date_3,Liquid Injection Cum (bbl)_0,Liquid Injection Cum (bbl)_1,Liquid Injection Cum (bbl)_2,Liquid Injection Cum (bbl)_3,Gas Injection Cum (mcf)_0,Gas Injection Cum (mcf)_1,Gas Injection Cum (mcf)_2,Gas Injection Cum (mcf)_3,Bottom Hole Location X_m_NAD27_Zone 11N (120 W to 114 W)_0,Bottom Hole Location Y_m_NAD27_Zone 11N (120 W to 114 W)_0,Elevation(m above sea level)_0,01_Battle (Surbiton)[SSTVD] (m)_0,02_Lea_Park (Surbiton)[SSTVD] (m)_0,03_1st_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,05_Fish_scales (Surbiton)[SSTVD] (m)_0,06_Mannville_Top (Surbiton)[SSTVD] (m)_0,07_Ostracod_Beds (Surbiton)[SSTVD] (m)_0,08_Jurassic_Top (Surbiton)[SSTVD] (m)_0,09_Montney_Top (Surbiton)[SSTVD] (m)_0,10_Permian_Top (Surbiton)[SSTVD] (m)_0,11_Wabamun (Surbiton)[SSTVD] (m)_0,12_Winterburn (Surbiton)[SSTVD] (m)_0,13_Woodbend (Surbiton)[SSTVD] (m)_0,14_Duvernay_Top (Surbiton)[SSTVD] (m)_0,15_Beaverhill (Surbiton)[SSTVD] (m)_0,16_Elk_Point (Surbiton)[SSTVD] (m)_0,17_Precambrian Basement (Surbiton)[SSTVD] (m)_0,Elevation Meters_0,ElevationDatum_0.1,TD meters_0,SurfaceLatitude_NAD83_0.1,SurfaceLongitude_NAD83_0.1,BottomLatitude_NAD83_0.1,BottomLongitude_NAD83_0.1,SurfaceLatitude_NAD27_0.1,SurfaceLongitude_NAD27_0.1,BottomLatitude_NAD27_0.1,BottomLongitude_NAD27_0.1,Measured Depth (ft)_0.1,Total Vertical Depth (ft)_0.1,Spud Date_0.1,Completion Date_0.1,First Production Month_0.1,Elevation_0.2,Oil Total Cum (bbl)_0.1,Gas Total Cum (mcf)_0.1,Water Total Cum (bbl)_0.1,GOR Total Average_0.1,Plug Date_0.1,First Production Date_0,Elevation Drill Floor (ft)_0,Elevation Ground (ft)_0,Elevation Kelly Bushing (ft)_0,Last Production Month_0.1,Gas Maximum (mcf)_0.1,Gas Maximum Date_0.1,Oil Maximum (bbl)_0.1,Oil Maximum Date_0.1,Water Maximum (bbl)_0.1,Water Maximum Date_0.1,Yield Total Average_0,Unnamed: 0_y,Unnamed: 1,1200.0_GRWS,1500.0_GRWS,1800.0_GRWS,2100.0_GRWS,2400.0_GRWS,2700.0_GRWS,3000.0_GRWS,3300.0_GRWS,3600.0_GRWS,3900.0_GRWS,4200.0_GRWS,4500.0_GRWS,4800.0_GRWS,5100.0_GRWS,5400.0_GRWS,5700.0_GRWS,6000.0_GRWS,6300.0_GRWS,6600.0_GRWS,6900.0_GRWS,7200.0_GRWS,7500.0_GRWS,7800.0_GRWS,8100.0_GRWS,8400.0_GRWS,8700.0_GRWS,9000.0_GRWS,WellName,LogType,300.0_GRWS,600.0_GRWS,900.0_GRWS,9300.0_GRWS,9600.0_GRWS,9900.0_GRWS,10200.0_GRWS,10500.0_GRWS,10800.0_GRWS,11100.0_GRWS,11400.0_GRWS,11700.0_GRWS,12000.0_GRWS,12300.0_GRWS,12600.0_GRWS,12900.0_GRWS,13200.0_GRWS,13500.0_GRWS,13800.0_GRWS,14100.0_GRWS,14400.0_GRWS,14700.0_GRWS,15000.0_GRWS,15300.0_GRWS,15600.0_GRWS,15900.0_GRWS,16200.0_GRWS,16500.0_GRWS,16800.0_GRWS,17100.0_GRWS,17400.0_GRWS,17700.0_GRWS,18000.0_GRWS,18300.0_GRWS,18600.0_GRWS,18900.0_GRWS,19200.0_GRWS,19500.0_GRWS,19800.0_GRWS,20100.0_GRWS,20400.0_GRWS,20700.0_GRWS,21000.0_GRWS,21300.0_GRWS,21600.0_GRWS,21900.0_GRWS,22200.0_GRWS,22500.0_GRWS,22800.0_GRWS,23100.0_GRWS,23400.0_GRWS,23700.0_GRWS,24000.0_GRWS,Set,CLS_Lat,CLS_Long,CLS_Depth_ft,fmtn,Krig_Temp
682,682,682,170,42177306920000,94.44444444444444,103.86111111111111,,Eaglebine,10506.0,42177306920000,EB,10506.0,10506.0,,,,,,,,,,,,352.1,352.1,,,,,,,,,,,,9.4,9.5,,,,,,,,,,,,8500.0,10506.0,,,,,,,,,,,,2458772.62,609636.62,352.0,KB,29.5022697,-97.5576782,0.0,2458772.62,609636.62,1169.21,3150.0,3990.67,4722.0,5431.83,5616.9,0.0,5821.5,0.0,0.0,5882.0,5952.0,6003.94,6052.33,6703.18,7826.5,8014.14,8074.06,0.0,10506.0,352.1,KB,,,,,29.5017707,-97.5540424999999,29.5017707437574,-97.5540424881814,29.5015348562412,-97.5537698118184,29.5015349,-97.5537698,,,,,10506.0,,,,,,,,1981-01-21,,,,,,,,337 GL,,,,,,,,,,,,,,,,,,,,1982-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.5022697,-97.5576782,10506.0,EGB,97.61117867231246
683,683,683,171,42177307020000,92.22222222222224,106.30555555555556,,Eaglebine,7980.0,42177307020000,EB,7980.0,,,,,,,,,,,,,277.0,,,,,,,,,,,,,9.5,,,,,,,,,,,,,7980.0,,,,,,,,,,,,,2419310.15,510333.32,276.0,KB,29.2304497,-97.6852417,7980.0,2419310.15,510333.32,0.0,4892.38,5948.94,6604.15,7395.69,7497.93,7744.15,7789.68,0.0,0.0,7868.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980.0,290.27,KB,29.23068398,-97.68576406,29.23045,-97.6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,0.0,,,,,,,,65.9777,67.955,88.797,54.1419,67.8146,63.4636,110.3618,91.7985,104.1488,111.2634,88.4634,78.5599,105.7467,89.3934,44.6454,57.5905,,,,,42177307020000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.2304497,-97.6852417,7980.0,EGB,108.1641762055408
684,684,684,172,42177307630000,88.88888888888889,112.55,,Eaglebine,8737.0,42177307630000,EB,8737.0,,,,,,,,,,,,,321.0,,,,,,,,,,,,,9.6,,,,,,,,,,,,,8737.0,,,,,,,,,,,,,2558200.72,662601.02,321.0,KB,29.6441803,-97.24263,0.0,2558200.72,662601.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590.5,0.0,0.0,8656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8737.0,324.24,KB,,,,,29.6448168,-97.2426174,29.6448167746574,-97.2426174090217,29.6445834253434,-97.2423505909784,29.6445834,-97.2423506,,,,,8737.0,8737.0,,,,,,,1981-03-10,1981-03-10,,,1982-01-01,1981-03-01,,,309 GL,309 GL,,,21144.0,10726.0,,,16818.0,3569.0,,,0.0,0.0,,,795.403,332.743,,,1996-07-08,1996-07-08,,,,,,,,,,,1995-12-01,1981-12-01,,,472.0,702.0,,,1983-06-01,1981-03-01,,,758.0,2176.0,,,1982-01-01,1981-03-01,,,0.0,0.0,,,1982-01-01,1981-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.6441803,-97.24263,8737.0,EGB,110.93108832240988
685,685,685,173,42177307700000,65.55555555555556,79.24444444444444,,Eaglebine,5592.0,42177307700000,EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458068.36,622871.59,442.0,KB,29.5386906,-97.5593796,0.0,2458068.36,622871.59,0.0,0.0,0.0,0.0,5025.33,5124.7,0.0,5408.0,0.0,0.0,5458.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5592.0,442.0,KB,,,,,29.5350876999999,-97.5648953999999,29.5350877876541,-97.5648954406936,29.5348531123424,-97.5646222593078,29.5348532,-97.5646223,,,,,,,,,,,,,1981-10-02,,,,,,,,430 GL,,,,,,,,,,,,,,,,,,,,1981-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0,0.0,78.4653,79.3844,96.172,105.4323,77.3626,71.2604,95.3889,105.2468,,,,,98.6675,53.9029,33.6542,,,,,,,,,,,,,42177307700000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.5386906,-97.5593796,5592.0,EGB,96.855313787411
686,686,686,174,42177308050000,69.44444444444444,86.62777777777778,,Eaglebine,6215.0,42177308050000,EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448659.56,594320.87,416.0,DF,29.4604893,-97.5900497,6215.0,2448659.56,594320.87,0.0,3374.01,4195.21,0.0,5593.09,5784.91,0.0,5978.84,0.0,0.0,6062.45,6147.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215.0,416.89,KB,,,,,29.4598997999999,-97.5909015,29.4598997603494,-97.5909014578888,29.4596628396524,-97.5906282421097,29.4596628,-97.5906282,,,,,,,,,1981-02-26,,,,1981-06-16,,,,,,,,404 GL,,,,,,,,,,,,,,,,,,,,1981-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,0.0,,,,75.561,78.285,43.829,65.105,47.943,100.7,101.283,76.205,76.741,72.499,95.333,102.941,52.282,59.019,,,,,,,,,,,42177308050000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.4604893,-97.5900497,6215.0,EGB,96.93836647451252
687,687,687,175,42177308170000,76.66666666666667,94.93888888888888,,Eaglebine,6963.999999999999,42177308170000,EB,6964.0,,,,,,,,,,,,,322.0,,,,,,,,,,,,,9.6,,,,,,,,,,,,,6945.0,,,,,,,,,,,,,2450078.05,570739.16,322.0,KB,29.3955897,-97.5864881,6964.0,2450078.05,570739.16,0.0,4038.54,4936.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6970.0,322.0,KB,,,,,29.3955896999999,-97.5864880999999,29.395589729592,-97.586488138906,29.3953503704064,-97.5862155610952,29.3953504,-97.5862156,,,,,6945.0,,,,,,,,1981-03-25,,,,1981-03-01,,,,307 GL,,,,8647.5,,,,4155.0,,,,0.0,,,,480.486,,,,1985-12-04,,,,,,,,,,,,1985-08-01,,,,577.5,,,,1981-03-01,,,,1186.5,,,,1981-03-01,,,,0.0,,,,1981-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0,0.0,,,,,,59.1313,52.068,38.5552,35.2621,38.743,87.9093,88.1227,83.2106,75.7369,69.7885,93.2856,66.0248,80.2493,30.5832,18.7321,,,,,,,,42177308170000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.3955897,-97.5864881,6970.0,EGB,100.36528487523933
688,688,688,176,42177308260000,69.44444444444444,87.67777777777778,,Eaglebine,6224.0,42177308260000,EB,6224.0,,,,,,,,,,,,,359.0,,,,,,,,,,,,,9.1,,,,,,,,,,,,,6322.0,,,,,,,,,,,,,2438480.3,583171.48,359.0,KB,29.4301608,-97.6224486,6224.0,2438480.3,583171.48,0.0,3350.97,4170.07,0.0,5612.66,5772.8,0.0,5932.95,0.0,0.0,6021.59,6102.67,6126.88,6155.46,0.0,0.0,0.0,0.0,0.0,6322.0,359.0,KB,,,,,29.4301607999999,-97.6224485999999,29.430160778113,-97.6224486114805,29.4299231218876,-97.6221747885196,29.4299231,-97.6221748,,,,,,,,,,,,,1981-08-11,,,,,,,,347 GL,,,,,,,,,,,,,,,,,,,,1981-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.4301608,-97.6224486,6322.0,EGB,97.20884567224768
689,689,689,177,42177308270000,75.55555555555556,87.9,,Eaglebine,6394.0,42177308270000,EB,6394.0,,,,,,,,,,,,,399.0,,,,,,,,,,,,,9.2,,,,,,,,,,,,,6394.0,,,,,,,,,,,,,2453861.24,597565.16,395.0,KB,29.4692379,-97.5735803,6394.0,2453861.24,597565.16,0.0,3411.68,4260.18,0.0,5682.6,5867.43,0.0,6070.62,0.0,0.0,6138.79,6223.66,6256.33,6317.0,0.0,0.0,0.0,0.0,0.0,6394.0,399.0,KB,,,,,29.4692379,-97.5735803,29.4692379120069,-97.5735802929181,29.4690010879927,-97.5733074070818,29.4690011,-97.5733074,,,,,6394.0,,,,,,,,1981-02-24,,,,1981-03-01,,,,387 GL,,,,168.0,,,,27.0,,,,0.0,,,,160.714,,,,1981-10-07,,,,,,,,,,,,1981-04-01,,,,16.0,,,,1981-04-01,,,,109.0,,,,1981-03-01,,,,0.0,,,,1981-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,0.0,,,,55.7076,59.1082,55.8277,47.9535,51.1728,63.4032,109.1168,94.3669,85.0203,80.7065,98.3968,92.202,72.7148,28.0991,30.9015,,,,,,,,,,42177308270000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.4692379,-97.5735803,6394.0,EGB,97.72359480765076
690,690,690,178,42177308300000,77.22222222222223,100.35555555555555,,Eaglebine,7394.0,42177308300000,EB,7394.0,,,,,,,,,,,,,308.0,,,,,,,,,,,,,9.2,,,,,,,,,,,,,7394.0,,,,,,,,,,,,,2442462.52,549413.05,308.0,KB,29.3371906,-97.6111984,0.0,2442462.52,549413.05,0.0,0.0,0.0,0.0,6829.33,6972.83,0.0,7218.73,0.0,0.0,7323.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7406.0,308.0,KB,,,,,29.3380976999999,-97.6113835,29.3380977037292,-97.6113834706561,29.337856596271,-97.6111108293431,29.3378566,-97.6111108,,,,,7440.0,7440.0,7440.0,7440.0,1981-03-28,1981-03-28,1981-03-28,1981-03-28,1981-04-11,1981-04-11,1981-04-11,1981-04-11,1981-07-01,1992-03-01,1982-05-01,1981-05-01,296 GL,296 GL,296 GL,296 GL,19911.0,9188.0,29024.0,1949.0,4304.0,73.0,1907.0,861.0,0.0,0.0,0.0,0.0,216.162,7.945,65.704,441.765,1999-03-30,1999-03-30,1999-03-30,1999-03-30,,,,,,,,,1982-04-01,1998-08-01,1992-02-01,1981-07-01,1077.0,1.0,160.0,403.0,1981-07-01,1992-03-01,1984-11-01,1981-05-01,3759.0,301.0,1041.0,1363.0,1981-09-01,1992-03-01,1987-07-01,1981-05-01,0.0,0.0,0.0,0.0,1981-07-01,1992-03-01,1982-05-01,1981-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,0.0,,,,,,83.5235,87.065,65.7423,84.8731,51.6482,50.5076,109.3796,102.3749,112.4127,115.1382,87.9199,84.1105,93.2252,105.944,60.0639,24.3109,,,,,,,42177308300000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.3371906,-97.6111984,7406.0,EGB,103.28138831094392
691,691,691,179,42177308340000,75.55555555555556,91.11111111,,Eaglebine,6755.0,42177308340000,EB,6755.0,,,,,,,,,,,,,417.0,,,,,,,,,,,,,9.6,,,,,,,,,,,,,6725.0,,,,,,,,,,,,,2494261.48,635491.43,405.0,GL,29.5721207,-97.4450378,6755.0,2494261.48,635491.43,0.0,3918.07,4572.43,0.0,6003.81,6260.92,0.0,6520.47,0.0,0.0,6563.96,6645.33,6685.88,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,417.0,KB,,,,,29.573834,-97.4451645999999,29.5738339529144,-97.4451646165164,29.5735996470871,-97.4448939834837,29.5735996,-97.444894,,,,,6755.0,,,,,,,,1981-03-08,,,,1981-03-01,,,,405 GL,,,,34500.0,,,,379843.0,,,,0.0,,,,11009.942,,,,1995-01-26,,,,,,,,,,,,1986-02-01,,,,64586.0,,,,1981-12-01,,,,3822.0,,,,1982-04-01,,,,0.0,,,,1981-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.5721207,-97.4450378,6755.0,EGB,101.6023291153256
692,692,692,180,42177309080000,92.22222222222224,108.18333333333334,,Eaglebine,8250.0,42177309080000,EB,8250.0,,,,,,,,,,,,,324.0,,,,,,,,,,,,,9.5,,,,,,,,,,,,,8250.0,,,,,,,,,,,,,2530497.6,637489.08,324.0,KB,29.5762405,-97.3309631,8250.0,2530497.6,637489.08,2049.58,0.0,0.0,6160.62,7407.2,7579.0,0.0,8067.04,0.0,0.0,8121.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8250.0,324.34,KB,,,,,29.5754738999999,-97.3297697,29.5754739059817,-97.3297698072573,29.5752386940172,-97.3295013927448,29.5752387,-97.3295015,,,,,8250.0,,,,1981-04-26,,,,1981-05-10,,,,1981-06-01,,,,312 GL,,,,100107.0,,,,49786.0,,,,0.0,,,,497.328,,,,1988-01-19,,,,,,,,,,,,1984-09-01,,,,7899.0,,,,1981-08-01,,,,8580.0,,,,1981-10-01,,,,0.0,,,,1981-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.5762405,-97.3309631,8250.0,EGB,108.2082170363583
693,693,693,181,42177309100000,74.44444444444444,79.44444444,,Eaglebine,6153.0,42177309100000,EB,6153.0,,,,,,,,,,,,,315.0,,,,,,,,,,,,,9.5,,,,,,,,,,,,,6150.0,,,,,,,,,,,,,2478064.9,628515.84,315.0,KB,29.5535202,-97.4962692,0.0,2478064.9,628515.84,0.0,0.0,0.0,0.0,5497.17,5621.67,0.0,5929.17,0.0,0.0,5980.0,6071.67,6108.33,0.0,0.0,0.0,0.0,0.0,0.0,6153.0,315.0,KB,,,,,29.5567785,-97.4876758999999,29.5567784087934,-97.4876758706452,29.55654389121,-97.4874045293536,29.5565438,-97.4874045,,,,,6150.0,,,,,,,,1981-04-09,,,,1981-06-01,,,,300 GL,,,,275.0,,,,5.0,,,,0.0,,,,18.182,,,,1983-08-12,,,,,,,,,,,,1982-04-01,,,,1.0,,,,1981-06-01,,,,152.0,,,,1981-09-01,,,,0.0,,,,1981-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.5535202,-97.4962692,6153.0,EGB,99.21278312941688
694,694,694,182,42177309400000,84.44444444444444,,,Eaglebine,7775.0,42177309400000,EB,7775.0,,,,,,,,,,,,,298.4,,,,,,,,,,,,,9.3,,,,,,,,,,,,,7775.0,,,,,,,,,,,,,2420465.6,516629.67,280.0,KB,29.2477303,-97.6813965,0.0,2420465.6,516629.67,0.0,0.0,0.0,0.0,7152.33,7286.5,0.0,7512.0,0.0,0.0,7618.0,7698.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782.0,296.55,KB,,,,,29.2478030999999,-97.6816871,29.2478031129965,-97.6816870746047,29.2475596670033,-97.6814132853945,29.24755968,-97.68141326,,,,,7782.0,7782.0,,,,,,,1981-04-26,1981-04-26,,,1981-05-01,,,,275 GL,275 GL,,,5677.0,,,,1444.0,,,,0.0,,,,254.36,,,,1984-02-20,1984-02-20,,,,,,,,,,,1984-01-01,,,,126.0,,,,1981-10-01,,,,990.0,,,,1981-05-01,,,,0.0,,,,1981-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,0.0,,,,,,,74.5219,67.8327,75.0948,66.0233,69.0589,108.6573,121.034,110.049,104.8105,106.4037,87.6005,90.1448,95.5485,97.7027,48.2565,57.5205,,,,,,42177309400000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,29.2477303,-97.6813965,7782.0,EGB,107.5251206642352
695,695,695,183,42177309850000,74.44444444444444,96.65555555555557,,Eaglebine,7035.0,42177309850000,EB,7035.0,,,,,,,,,,,,,358.0,,,,,,,,,,,,,9.5,,,,,,,,,,,,,7035.0,,,,,,,,,,,,,2416728.27,530797.39,358.0,KB,29.2868099,-97.6926193,0.0,2416728.27,530797.39,0.0,0.0,0.0,0.0,6494.65,6596.66,0.0,6810.42,0.0,0.0,6908.75,6987.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7035.0,355.76,KB,29.28712191,-97.69315443,29.28681,-97.6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.2868099,-97.6926193,7035.0,EGB,104.70595671218982
