,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,UWI,ELEV_M,Lat,Long,TVDMKB,TVDMSS,DST_TVDMSS,DST_TempC,BinDepth,TT_TVDMSS,TrueTemp,Set,SLOG_TVDFT,SLOG_TEMPC,fmtn,SLOG_TVDM,TrueTempGrad_CpM,SLOG_TempGrad_CpM,CLS_TrueTempGrad_CpM,DST_TempGrad_CpM,CLS_DEPTH_M,CLS_GAMMA,CLS_MUDTEMPC,CLS_RESISTIVITY,CLS_POROSITY,Krig_CLS_GAMMA,Krig_CLS_MUDTEMPC,Krig_CLS_RESISTIVITY,Krig_CLS_POROSITY,Krig_CLS_TrueTempGrad_CpM,Krig_EX_TrueTemp,Krig_EX_TrueTempGrad_CpM,Krig_CLS_CumOil_bbl,Krig_CLS_CumGas_mcf,Krig_CLS_CumWater_bbl,Krig_CLS_OGR_bblmmcf,CLS_TrueTemp,log_CLS_TrueTempGrad_CpM,log_TVDMSS,EX_TrueTemp,Cluster
6,518,518,518,42013312950000,156.33496299728117,28.927664,-98.5771702,,1879.7015398495507,1879.7015398495507,62.77777777777778,,,,Training,,,EGB,,,,,0.033397737059258,114.2999963424001,54.7308,91.22222222222224,12.02335,0.3608,50.29672123570568,66.92722711623401,60.925497250209816,0.189912145077701,0.0495717937328106,96.33765912798556,0.0503202873422464,10751.632955413668,391322.846221212,24408.953016892778,54.89105717445044,,,3.2740888971964446,92.80555555555556,Cluster 2
7,519,519,519,42013313140000,125.27279599127051,28.6937869,-98.7655581,,2484.7295204886555,2484.7295204886555,85.0,,3992.879872227844,151.13333333333333,Training,,,EGB,,0.0378507088040712,,0.0378507088040712,0.0342089548577036,960.119969276161,38.7208,,0.1,0.1762999999999999,54.770553547670254,68.28576733265461,113.08654856785084,0.1671185261843391,0.0457919075635617,112.67319792770444,0.0483884469061977,8781.276465516792,820426.6401312512,52617.830166063446,38.347125524579575,151.13333333333333,-1.4219259833550684,3.3952791197685097,111.67222222222222,Cluster 2
8,520,520,520,42013313780000,151.5678911498275,28.8511211,-98.7718562,2221.077528925519,2069.509637775692,1880.6921398178515,65.0,"(2060, 2080]",2072.639933675522,98.73333333333332,Training,,,EGB,,0.0476365101960784,,0.0476365101960784,0.0345617438515457,2065.0199339193623,32.92665,,0.1,0.0642,51.60893520118856,67.22144495820905,62.66627957977532,0.1904399823323472,0.0500365674133473,96.63410914272582,0.0507402989855098,10739.87887335228,354006.8929908377,25313.259570254224,54.91178708820479,98.73333333333332,-1.3220600620108491,3.315867453265436,93.42222222222225,Cluster 2
9,521,521,521,42013325590000,164.59199473305617,28.9864331,-98.7027438,,626.3639799563526,626.3639799563526,37.77777777777778,,,,Training,,,EGB,,,,,0.0603128196809948,91.4399970739201,54.6045,57.22222222222222,7.6187,,50.06588146682655,66.6621593128327,31.390033850511003,0.2060868421243725,0.0526915357227356,86.18543501291094,0.0522092319666203,12017.748192545943,59243.77104167019,5114.29450726619,66.39357750386661,,,2.7968267749822275,49.9,Cluster 2
10,522,522,522,42013326640000,160.53815486277907,28.8252358,-98.1489545,3355.847892612868,3195.309737750088,3196.3155777179018,110.0,"(3180, 3200]",3185.159898074883,133.29444444444445,Training,10900.0,138.6111111,EGB,3322.3198936857634,0.0418485880489101,0.0438395571073162,0.0438395571073162,0.0344146243777773,3185.159898074883,22.9332,57.22222222222222,30.4431,0.0236,47.95009019682583,66.96645423748798,135.7978501177783,0.1537111163347694,0.040924568312839,124.51512319796242,0.0428197220666298,7701.8796505442915,1456468.15990499,74124.85025664982,15.08797541648734,138.6111111,-1.3581338419967768,3.5045129629250167,138.6111111,Cluster 3
11,523,523,523,42013332560000,128.29641189451482,28.9073906,-98.4470447,,3226.307896758148,3226.307896758148,96.66666666666669,,,,Training,,,EGB,,,,,0.02996200913242,792.4799746406408,47.8185,57.22222222222222,0.1,0.2071,49.85763505231371,66.95428425496077,79.81044587124629,0.1796139330805658,0.0473468573754743,103.23359025722192,0.0486477307125209,10017.125948784698,642205.4747359287,36828.347896110085,45.87739222948804,,,3.5087058111255707,129.4777777777778,Cluster 2
12,524,524,524,42013339770000,139.73250752855975,28.7941756,-98.1951974,3352.799892710404,3213.067385181844,3211.067897245827,113.88888888888889,"(3200, 3220]",,,Validation_Testing,,,EGB,,,,,0.0354676053367083,3208.0198973433635,30.327575,57.22222222222222,1990.9729,0.0958,48.952640137004224,67.34119263803991,141.7774262262506,0.1523659222470255,0.0409412985495251,125.28629234897429,0.0431649284918366,7180.242047376765,1464190.3159812002,76746.41448057568,15.171665591016064,,,3.5069198337699303,,Cluster 3
13,525,525,525,42013339790000,154.83839504517135,28.8260571,-98.1420064,3365.6014923007524,3210.763097255581,3210.7630972555808,116.66666666666669,"(3200, 3220]",3200.399897587203,133.7888888888889,Training,,,EGB,,0.0418038036402116,,0.0418038036402116,0.0363361179672172,3208.0198973433635,25.759925,57.22222222222222,112.76215,0.0438,47.95009019682583,66.96645423748798,135.7978501177783,0.1537111163347694,0.040924568312839,124.51512319796242,0.0428197220666298,7701.8796505442915,1456468.15990499,74124.85025664982,15.08797541648734,133.7888888888889,-1.3787842008852205,3.5066082627916018,134.1888888888889,Cluster 3
14,526,526,526,42013340230000,91.41866107460284,28.8771792,-98.2407674,2905.353507028688,2813.934845954085,2815.925189890394,90.55555555555556,"(2800, 2820]",2804.159910266883,120.4388888888889,Training,,,EGB,,0.0429500787198067,,0.0429500787198067,0.0321583669483351,2811.779910023043,20.50645,,125.360025,0.0173,48.52543003696848,66.83336530626624,109.10125081106952,0.1646413559292389,0.0436992656730659,114.77483398512793,0.0453819752544269,8974.836126487518,1085073.323806417,56750.76139890432,29.10760112188952,120.4388888888889,-1.367036035847958,3.449314037530072,120.83333333333334,Cluster 3
15,527,527,527,42013340590000,131.36879579619853,28.7831433519053,-98.216515783147,3347.6182928762146,3216.249497080016,3221.4310969142048,120.55555555555556,"(3200, 3220]",3200.399897587203,132.8,Training,,,EGB,,0.0414948144761904,,0.0414948144761904,0.0374229812554535,3208.0198973433635,27.2129,,71.2415,0.0071999999999999,49.33634362383992,67.47367275683075,143.4258998546983,0.1520555550795685,0.0409921373040411,125.40835841268948,0.0433307190757933,7036.700633618239,1460112.612424411,77339.51886756658,15.442521530662948,132.8,-1.38200617280808,3.5073497313084485,133.2,Cluster 3
16,528,528,528,42013340740000,146.60879530851855,28.8135204958034,-98.1575815953142,3274.4662952170784,3127.85749990856,3151.3270991575328,110.0,"(3120, 3140]",,,Validation_Testing,,,EGB,,,,,0.0349059290066737,3116.579900269443,30.36685,57.22222222222222,10.5879,0.0394,48.196765299728014,67.07360125625846,138.41777149017892,0.152972177643985,0.0408304835816777,125.0745314928672,0.0428197837163044,7502.6347522647475,1472450.946553687,75485.92286039097,14.595277211773782,,,3.495246959089505,,Cluster 3
17,529,529,529,42013342130000,141.43329147413468,28.86210803,-98.63438152,2308.8599261164823,2167.4266346423474,2168.651930603138,77.22222222222223,"(2160, 2180]",,,Validation_Testing,,,EGB,,,,,0.0356083985320527,2164.079930749442,102.4366,,2.6298,0.0944,51.23098567623492,67.27849952178309,73.67390701477532,0.1846300725852898,0.0487327900391764,100.22978221309168,0.0499215224977009,10140.870793093603,495076.2515120369,32222.62107317283,50.80315083441298,,,3.335944405936373,,Cluster 2
18,530,530,530,42021301990000,98.1455968593409,30.0108299255371,-97.1275863647461,,2008.022335743285,2008.022335743285,73.33333333333333,,,,Validation_Testing,,,EGB,,,,,0.0365201781015988,914.399970739201,51.4013,57.22222222222222,0.1,0.5778,66.22896243130526,65.55487372012861,-23.115063062201315,0.1829409582682243,0.0475778228695746,97.0010778182154,0.0465043380771424,57788.432809487975,16333.126565247185,-12325.94051999643,17.90169579869038,,,3.3027685392678565,,Cluster 0
19,531,531,531,42025304380000,159.71519488911375,28.68692167,-97.92825275,4267.199863449604,4107.48466856049,936.6503700271882,54.44444444444444,,3992.879872227844,158.2444444444444,Training,14000.0,65.55555556,EGB,4267.199863449604,0.039631656726039,0.0159600244066095,0.0159600244066095,0.0581267527208301,4114.799868326404,15.81955,83.22222222222223,997.4474,0.0063,46.68760808199578,67.45207360743643,205.5554708974308,0.1310466219341395,0.0341985921127011,149.2876955095839,0.0359349849802625,3861.719459868029,2451236.1855488243,117050.20091491348,-21.85821791625289,65.55555556,-1.7969664488469608,3.613575951079222,65.55555556,Cluster 3
20,532,532,532,42025324790000,114.75719632776972,28.6662605998902,-98.0193756002251,4117.847868228868,4003.090671901098,4121.962668097195,145.55555555555554,,3992.879872227844,156.8722222222222,Training,,,EGB,,0.0392879894317217,,0.0392879894317217,0.0353121964645904,4015.739871496324,32.280199999999994,57.22222222222222,21.2303,0.0179,48.59048127179388,68.00215346310122,205.8792218943057,0.1311488108250492,0.0351083075044646,146.99803978131683,0.037489670453025,3731.482730420648,2321389.125573336,115103.1125616862,-16.520061285548923,156.8722222222222,-1.4057401956995426,3.6023954271923744,159.71111111111114,Cluster 3
21,533,533,533,42041303170000,106.42091659453068,30.8807042,-96.2678159,,2553.0961583009225,2553.0961583009225,90.0,,,,Validation_Testing,,,EGB,,,,,0.0352513162136026,1089.6599651308811,64.756,,0.1,,66.02790911438409,64.5491763971176,37.80481626692899,0.162214854481067,0.0427302319551933,124.2569156997107,0.0423919761686641,42488.37519464465,635115.1704512008,83438.99165732726,39.24348130510951,,,3.4070671721223227,,Cluster 0
22,534,534,534,42041303360000,87.6635251947672,30.7159087,-96.2577662,3623.157484058961,3535.493958864193,2708.6051133246365,96.11111111111111,"(3520, 3540]",3520.439887345924,140.1277777777778,Training,,,EGB,,0.0398040535449735,,0.0398040535449735,0.0354836187225316,3535.679886858244,8.5363,57.22222222222222,18.4522,0.0373,65.3980527013991,64.13832301749392,41.24424039903551,0.1738832398099753,0.0422792554665511,127.604362344661,0.0423747688944462,48713.816932350746,397332.2660392081,85215.00114002917,42.46025503673057,140.1277777777778,-1.4000726982134457,3.5484500994970785,118.92222222222225,Cluster 0
23,535,535,535,42041304220000,88.69679716170249,30.931486,-96.2218112,,3592.6774850343204,3592.6774850343204,98.33333333333331,,3992.879872227844,149.5611111111111,Training,,,EGB,,0.0374569523494486,,0.0374569523494486,0.0273704872599756,617.2199802489606,45.83315,,3.1915,0.39805,64.21422467567652,64.28774631535939,40.56042353588242,0.1595594515744584,0.0424763411784713,125.08900127426466,0.041998300318877,38790.02220278172,678710.9027966182,82645.55495125244,47.23815659777718,149.5611111111111,-1.4264675614952618,3.555418232301608,139.59444444444443,Cluster 0
24,536,536,536,42041304470000,113.33987637312396,30.8461337,-96.367529,5059.6798380902455,4946.339961717122,4962.75344119189,118.33333333333331,,,,Validation_Testing,,,EGB,,,,,0.0488248029824474,4937.759841991685,72.838,,4.169,0.0872,69.95714796634209,65.36505337425479,30.129150542170752,0.1620663004603321,0.0434868191908463,120.847587129042,0.0431595437770892,47186.86985776048,657523.7437325726,80976.50523389036,20.7584792901158,,,3.69428396209077,,Cluster 0
25,537,537,537,42041304690000,109.11839650821132,30.7612881,-96.38525104,2529.8399190451228,2420.7215225369114,2419.99000256032,83.88888888888889,"(2420, 2440]",2423.159922458882,110.07777777777775,Training,,,EGB,,0.0454273681062194,,0.0454273681062194,0.034664973326392,2415.539922702723,91.307,,2.5939,0.08845,70.37680882780958,65.31768726645309,28.943668162364784,0.1666012591494018,0.0435085244524175,121.13330456323686,0.0434004162218966,50888.13760513715,548844.590061606,80323.72602151484,19.59897856811184,110.07777777777775,-1.3426824238733843,3.383944831498004,110.07777777777775,Cluster 0
26,538,538,538,42041305800000,102.22991672864266,30.7353548,-96.4654169,2444.191121785884,2341.9612050572414,2341.961205057242,73.88888888888889,"(2340, 2360]",2346.9599248972822,107.62222222222222,Training,7360.0,82.77777778,EGB,2243.3279282135063,0.0458560118903318,0.0386613678290201,0.0386613678290201,0.0315500054951093,2339.3399251411224,104.60655,57.22222222222222,4.371650000000001,,73.0024633366412,65.87931687704439,22.664214153980964,0.1663059530374102,0.044189965787869,117.91377545517408,0.0440605972522442,53881.74313963085,549734.1390385635,75092.17592971414,8.68304671122616,82.77777778,-1.412722784811165,3.369579696641932,82.77777778,Cluster 0
27,539,539,539,42041305850000,98.7551968398337,30.7668606,-96.2923028,2738.627912363907,2639.872715524073,2466.7463210641176,87.77777777777777,"(2620, 2640]",,,,,,EGB,,,,,0.0355844364814586,2636.519915631363,114.66526666666668,57.22222222222222,0.1,0.3373,67.07793308737249,64.55718656396104,36.66357905419186,0.1694421436935004,0.0427438008193818,124.96064001681611,0.0427236882057298,48329.72235964399,485360.0562246982,84067.77487324426,34.97874468580843,,,3.4215829873705226,,Cluster 0
28,540,540,540,42041306390000,91.66859706660487,30.6699468,-96.2479451,3131.819899781763,3040.151302715158,3040.075102717597,112.22222222222224,"(3040, 3060]",3047.999902464004,128.46666666666667,Training,,,EGB,,0.0421478578666666,,0.0421478578666666,0.0369142927166187,3040.3799027078435,100.3045,,5.0545,0.1265,64.73558399999405,63.99952894679023,43.30831476200362,0.176991869590723,0.0420113601033725,129.20872392414822,0.0421614959334442,49783.37416028058,344877.0792510937,85385.39440585324,43.99525447786644,128.46666666666667,-1.3752244931703683,3.4828951981808367,128.16111111111113,Cluster 0
29,541,541,541,42041307560000,110.89842845125028,30.7199418,-96.3521588,2749.295912022531,2638.3974835712806,2628.4122358908085,90.0,"(2620, 2640]",,,Validation_Testing,,,EGB,,,,,0.0342412041654104,2636.519915631363,39.9538,52.22222222222222,8.265,0.4722,68.9474496215324,64.95518913472756,31.958771450554348,0.1703147347911544,0.0430949223594963,123.3807555476805,0.0431258571312651,51738.300239764125,466685.947440138,81774.48673318376,25.41433253861744,,,3.421340224082877,,Cluster 0
30,542,542,542,42041307630000,110.41074846685603,30.7302956837387,-96.3659730188422,2382.926323746358,2272.5155752795017,2556.662318186806,85.55555555555556,"(2260, 2280]",2270.7599273356823,106.47222222222224,Training,,,EGB,,0.0468883658463833,,0.0468883658463833,0.0334637683463148,2263.139927579522,72.10990000000001,96.22222222222224,1.4872,0.0798,69.45288213530148,65.07988828555415,30.86853440020697,0.1689041162660842,0.0432465453953454,122.5484900348002,0.0432296062317906,51378.99029371465,496792.10947129416,81332.3982750863,23.47284160772793,106.47222222222224,-1.3289349030313675,3.356506868454956,114.16111111111113,Cluster 0
31,543,543,543,42041307950000,106.98479657648652,30.7217373,-96.3942082,2645.6639153387546,2538.679118762268,2538.9839187525145,90.0,"(2520, 2540]",,,Validation_Testing,,,EGB,,,,,0.0354472509003601,2537.4599188012826,64.4693,57.22222222222222,7.1508,0.2443,70.44274350040128,65.29822758379775,28.399721059304987,0.1685766359674005,0.0434865887825871,121.38365861685335,0.0434616296558433,52504.13315856962,501872.28313489846,79700.21441356876,19.020593415669868,,,3.404607810854948,,Cluster 0
32,544,544,544,42041308470000,108.53622852684067,30.7584878,-96.3636015,2656.9415149778715,2548.405286451031,2551.175918362371,93.33333333333331,"(2540, 2560]",,,Validation_Testing,,,EGB,,,,,0.0365844364794902,2537.4599188012826,21.9705,,24.5505,0.1355,69.58674574759492,65.12658252595358,30.68305540428737,0.1677628710341414,0.0433039342694572,122.18557615511573,0.043242198407134,50703.78800570687,522508.5908511204,81346.80167922367,23.067969204432227,,,3.4062684973180755,,Cluster 0
33,545,545,545,42041308650000,105.52480462320624,30.6975335,-96.3900874,2719.425512978384,2613.9007083551774,2541.727118664732,87.77777777777777,"(2600, 2620]",2606.0399166067227,115.45555555555556,Training,,,EGB,,0.0443030648992852,,0.0443030648992852,0.0345346977388709,2613.6599163628825,59.411550000000005,57.22222222222222,3.80725,0.20415,70.17024766005447,65.22675877021464,28.6666276432172,0.1701495101072639,0.0433857743188028,121.96809834017093,0.0434180644579826,53418.16308754571,466232.0637118725,79562.74734252985,19.67143669377725,115.45555555555556,-1.3535662281154357,3.4172890864455785,114.2,Cluster 0
34,546,546,546,42041308840000,108.20399653747212,30.7833284,-96.3670864,2575.5599175820826,2467.3559210446106,2467.4077370429527,80.0,"(2460, 2480]",2468.8799209958424,110.79444444444444,Training,,,EGB,,0.0448764006310013,,0.0448764006310013,0.0324226915555819,2461.2599212396826,49.74795,57.22222222222222,11.9261,0.1393499999999999,69.75254299113116,65.20077962057182,30.44793361333992,0.1659670014845825,0.0433785649547921,121.68568579369284,0.0432398656429596,49618.37704023063,564043.2302939034,81304.60500394675,22.38582826159301,110.79444444444444,-1.3479819834983626,3.3922318018595323,110.79444444444444,Cluster 0
35,547,547,547,42041309220000,114.49811633606028,30.7651827,-96.3939114,2552.6999183136027,2438.2018019775423,2438.0951219809563,80.55555555555556,"(2420, 2440]",2423.159922458882,110.12222222222222,Training,,,EGB,,0.0454457096296296,,0.0454457096296296,0.0330403661568807,2438.3999219712027,89.123,,2.194,0.222,70.74106246137708,65.40069058136882,28.12854248656664,0.1663270064435687,0.043599388569779,120.68731351046776,0.0434797219545949,51149.37404994463,555019.1823948801,79775.5393768039,18.009328091222347,110.12222222222222,-1.342507110728647,3.38706964790184,110.34444444444443,Cluster 0
36,548,548,548,42041309330000,110.48694846441764,30.7815,-96.3398364,2676.753514343888,2566.26656587947,2567.33031784543,87.77777777777777,"(2560, 2580]",2560.3199180697625,113.59444444444443,Training,,,EGB,,0.0443672853703703,,0.0443672853703703,0.0341902937723429,2560.3199180697625,22.4646,57.22222222222222,17.3901,,68.63867181240191,64.94366772469952,32.944418223081456,0.1668735842610236,0.0431211464796412,122.9593451011701,0.0430153346826793,48781.74558386256,542532.2143734074,82606.39859090443,27.5447087318414,113.59444444444443,-1.3529371429475214,3.4093017658649885,113.59444444444443,Cluster 0
37,549,549,549,42041309360000,99.8219968056961,30.6305578,-96.3418691,,2923.793906438595,2923.793906438595,103.33333333333331,,3992.879872227844,154.35,Training,,,EGB,,0.0386563094656488,,0.0386563094656488,0.0353422083224741,548.6399824435206,53.9537,84.22222222222223,0.1,0.26875,67.84297265838663,64.72883401683438,34.04843059808154,0.1746367003563515,0.042690582776398,125.6374282639076,0.0428276381277161,53610.19770446094,382667.0863813349,81798.88859243323,27.79156996043228,154.35,-1.4127796106077903,3.4659467566404936,125.3388888888889,Cluster 0
38,550,550,550,42041309670000,118.61596420428916,30.7775601,-96.4016952,2449.0679216298267,2330.451957425538,2403.347923092866,79.44444444444444,"(2320, 2340]",,,Validation_Testing,,,EGB,,,,,0.0330557401535968,2339.3399251411224,94.0762,57.22222222222222,4.54795,0.15145,71.17014293272725,65.51107762606333,27.27724216141808,0.1654742044313487,0.0437156006862023,120.08060382869851,0.0435566495326893,51042.57713732833,575433.8285721819,79203.86243144587,16.149117260031858,,,3.3674401543228645,,Cluster 0
39,551,551,551,42041310960000,111.8372124212092,30.7423287,-96.4033179,2609.0879165091865,2497.2507040879773,2524.353519220688,96.11111111111111,"(2480, 2500]",2484.1199205081625,111.63888888888889,Training,,,EGB,,0.0449410223585548,,0.0449410223585548,0.0380735544286136,2491.739920264323,37.307950000000005,,0.0999999999999999,0.2921,70.95982213596555,65.42959464749241,27.428388821069444,0.1672028211618049,0.0436384666210801,120.56855229955087,0.0435576841300346,52103.40481598194,533358.8861219488,79171.72817519784,17.003186170424552,111.63888888888889,-1.3473570520853697,3.3974621442482253,112.97222222222224,Cluster 0
40,552,552,552,42041311700000,82.47582936077346,30.63052292,-96.53695889,2449.0679216298267,2366.5920922690534,2350.5321807829705,108.88888888888889,"(2360, 2380]",2362.1999244096023,107.78888888888888,Training,7828.0,118.8888889,EGB,2385.9743236488216,0.0456307223512544,0.0516123145705573,0.0516123145705573,0.0463252065975193,2362.1999244096023,59.72845,57.22222222222222,4.2434,0.2906,74.05976592928299,66.08467675374818,17.269487167044883,0.1696821719325024,0.0445686324212413,116.19130520236656,0.0445550849321252,58172.2791834986,447766.7794500782,68228.4746501903,3.920463247688286,118.8888889,-1.2872466644200442,3.374123409030546,118.8888889,Cluster 0
41,553,553,553,42041311780000,127.28447592689676,30.7734132,-96.4187059,2511.5519196303385,2384.2674437034416,2379.695443849746,92.22222222222224,"(2380, 2400]",,,Validation_Testing,,,EGB,,,,,0.0387537919865199,2385.0599236780827,111.72605,57.22222222222222,9.20585,,71.53573318679683,65.59418690027823,26.48710846474233,0.1652203857162117,0.0438086408948532,119.62902417500456,0.0436369565911965,51294.05203907013,581392.0640122172,78607.56146331348,14.591271779955704,,,3.3773549686899,,Cluster 0
42,554,554,554,42041311970000,110.85880445251826,30.7061818,-96.4104728,2673.0959144609305,2562.2371100084124,2564.2823179429656,101.66666666666669,"(2560, 2580]",2560.3199180697625,114.1222222222222,Training,,,EGB,,0.0445734228042328,,0.0445734228042328,0.039647220571338,2560.3199180697625,76.36315,57.22222222222222,1.9844,0.37955,70.96174428352731,65.4060575515425,26.865678871433328,0.1690814755505266,0.043608204006106,120.83374017094576,0.0436036241759337,53635.27676325679,487805.19902832655,78397.94624104096,16.557405392723734,114.1222222222222,-1.3509240150519224,3.4086193169790886,114.12222222222222,Cluster 0
43,555,555,555,42041311980000,77.90687750697992,30.64123631,-96.5368581,2424.379122419868,2346.472244912888,2337.328245205496,93.88888888888889,"(2340, 2360]",2346.9599248972822,107.34444444444443,Training,7954.0,105.0,EGB,2424.379122419868,0.0457376554689754,0.0447480255637535,0.0447480255637535,0.0401693211389888,2339.3399251411224,64.1815,,4.569,0.2055,74.21847455924888,66.1162738525457,17.247363888362578,0.169264648021379,0.0446110935837352,115.98852588950405,0.0445815862708647,57933.47062317345,458709.6236841493,68350.65671242402,3.5567580533016327,105.0,-1.3492261224862607,3.3704154215561988,105.0,Cluster 0
44,556,556,556,42041312500000,81.25662939978785,30.66684314,-96.52154273,2420.416722546665,2339.160093146877,2339.797125126492,100.55555555555556,"(2320, 2340]",2331.7199253849626,107.22222222222224,Training,,,EGB,,0.0459841771968046,,0.0459841771968046,0.0429761856169984,2339.3399251411224,75.72819999999999,57.22222222222222,6.416575,0.098,74.19458934627419,66.10987668072909,18.019124032861534,0.1685658703446096,0.0445819578894005,116.126517063993,0.0445295142008225,57232.001876764814,479644.6569706596,69509.20587566972,3.884768307296915,107.22222222222224,-1.33739158001929,3.36905994613193,107.3388888888889,Cluster 0
45,557,557,557,42041313290000,80.16239743480328,30.6567657,-96.5727323,2305.8119262140185,2225.6495287792154,2225.9543287694614,85.0,"(2220, 2240]",,,Validation_Testing,,,EGB,,,,,0.0381858688210324,2232.6599285548823,38.07235,57.22222222222222,10.54345,0.3483,75.66326373025827,66.42476259508979,14.091450515746644,0.1682699629917528,0.0451013828180643,113.64325677433573,0.0450001651913438,58411.98565894279,476540.1319026125,64514.49204939099,-0.8742330194246338,,,3.347456777383848,,Cluster 0
46,558,558,558,42041313380000,98.96550883310373,30.685631,-96.269546,3017.2151034491167,2918.249594616013,2920.105826556613,96.66666666666669,"(2900, 2920]",2910.839906853123,125.0888888888889,Training,,,EGB,,0.0429734691332169,,0.0429734691332169,0.0331038230832393,2910.839906853123,111.9033,78.22222222222223,1.7867499999999998,0.3501,65.56827810130535,64.18152707780011,40.86735339386743,0.1751368678873845,0.0422448895607431,127.89462878455149,0.0423719298772129,49906.11349215092,376184.7244671616,84975.6754527046,40.61059835272592,125.0888888888889,-1.3667995854690282,3.4651224338661217,125.28888888888888,Cluster 0
47,559,559,559,42041314550000,117.57964423745138,30.7791178,-96.4237344,2493.2639202155547,2375.6842759781034,2375.9159239706905,81.11111111111111,"(2360, 2380]",2362.1999244096023,108.03333333333336,Training,,,EGB,,0.0457342040430107,,0.0457342040430107,0.0341388810491055,2385.0599236780827,31.15205,75.22222222222223,14.8081,0.2749,71.90067345492447,65.67697193325152,25.70509744603556,0.1649755622495716,0.0439028579120438,119.17343738579454,0.0437180580731834,51540.79781364128,587169.2567026416,77985.29416586728,13.0578555396327,108.03333333333336,-1.339758874963903,3.375788723215124,108.45,Cluster 0
48,560,560,560,42041315490000,98.95636483339634,30.6668644,-96.2215954,4269.943063361822,4170.986698528426,3176.625498347984,96.66666666666669,,,,Validation_Testing,,,EGB,,,,,0.0304306147252606,3276.599895148803,25.063,,0.1,0.008,64.04889650710669,63.84035487264674,45.36378396505674,0.177833197669277,0.0418637728301122,130.01478234221304,0.0420181348138014,49110.87975339518,330107.2595842765,85741.95940992328,47.54614125110096,,,3.620238804862634,,Cluster 0
49,561,561,561,42051303970000,109.398812499238,30.4269101,-96.7149582,2452.7255215127834,2343.326709013545,2308.8599261164823,74.44444444444444,"(2340, 2360]",,,Validation_Testing,,,EGB,,,,,0.0322429453612027,2339.3399251411224,34.9846,57.22222222222222,30.4084,0.05305,74.38488244176608,66.3764815990561,3.1016597873006377,0.1742978197718874,0.0455317380325801,110.78663353962328,0.0454387012454237,63566.11011209422,269726.2430844647,44552.620836591545,-0.7140422546632217,,,3.369832842600476,,Cluster 0
50,562,562,562,42051304680000,155.28949903073604,30.5204262,-96.8093505,2115.007132319772,1959.717633289036,1675.1807463942162,75.55555555555556,"(1940, 1960]",1950.719937576962,96.83333333333331,Training,,,EGB,,0.0496397927083333,,0.0496397927083333,0.04510292738153,1958.339937333122,32.29225,57.22222222222222,9.0156,0.18955,79.48604457525586,67.25187404143502,-4.192177396743097,0.1726192677658377,0.0474455144439003,102.47463053796628,0.0471607852951272,63423.96112771567,296540.1596440761,33287.43626481863,-8.031366743310604,96.83333333333331,-1.30417004074734,3.2921935003673743,89.10555555555555,Cluster 0
51,563,563,563,42051305140000,87.0539252142744,30.359584,-96.76186897,2517.6479194352664,2430.593994220992,2418.5879226051866,143.33333333333334,"(2420, 2440]",2423.159922458882,109.29444444444444,Training,,,EGB,,0.0451040987561146,,0.0451040987561146,0.0592632304137786,2438.3999219712027,101.8617,54.22222222222222,7.8556,0.1308,73.41363340380933,66.30847980328566,-0.5450951542705186,0.1754909333890614,0.0456538811464342,109.66247700888768,0.0454670037357464,63992.06769707605,226632.1947993928,36994.92202354123,0.3077779082436189,109.29444444444444,-1.3457839905770164,3.385712420465979,109.29444444444444,Cluster 0
52,564,564,564,42051305380000,90.3731971080577,30.353158,-96.75355397,2554.2239182648345,2463.8507211567767,2461.869521220176,103.33333333333331,"(2460, 2480]",2468.8799209958424,110.57777777777775,Training,8380.0,111.1111111,EGB,2554.2239182648345,0.0447886415363511,0.0450965272148604,0.0450965272148604,0.0419735215220172,2461.2599212396826,180.5647,43.22222222222222,2.39305,,73.18671199339074,66.2686134375833,0.3478034626355588,0.1754576529799172,0.0455137253389281,110.32914601535454,0.045335910234461,63920.47064035424,232500.88790592845,38355.706366913066,0.4701718869813097,111.1111111,-1.3458569009046006,3.391614391421846,111.1111111,Cluster 0
53,565,565,565,42051305480000,105.64977261920728,30.39784203,-96.75759347,2470.4039209470748,2364.754148327868,2349.2459248241303,98.33333333333331,"(2360, 2380]",2362.1999244096023,107.7388888888889,Training,,,EGB,,0.045609555641577,,0.045609555641577,0.0418574029624824,2362.1999244096023,200.0,51.22222222222222,0.1,,74.45256393985987,66.4334857595786,-0.1139215812589852,0.174878247958391,0.0458463205315459,109.07689328603364,0.0456980278221095,63966.7570329295,240489.78523840453,38809.87413508515,-0.7930303195179148,107.7388888888889,-1.3409441589222095,3.3737859959936367,107.37222222222223,Cluster 0
54,566,566,566,42051306040000,113.24843637605004,30.3769551,-96.7233464,2595.3719169480987,2482.1234805720487,2486.3754404359856,88.88888888888889,"(2480, 2500]",2484.1199205081625,111.83888888888887,Training,,,EGB,,0.0450215337695978,,0.0450215337695978,0.03575038887663,2491.739920264323,65.7663,57.22222222222222,1.84865,0.1169,73.12504438559746,66.22510149168124,2.7618810712773163,0.1751441723259311,0.0452702078151342,111.66399706068414,0.0451368992404666,63714.30273601957,251460.5773045616,42580.03867631309,0.543505013753715,111.83888888888887,-1.3465797137707185,3.3948233829633256,111.83888888888887,Cluster 0
